jahrgang,vorname,geschlecht,Anzahl
1979,Petros,männlich,1
1979,Philip,männlich,7
1979,Philipp,männlich,42
1979,Philippe,männlich,11
1979,Phillip,männlich,2
1979,Pier,männlich,1
1979,Piero,männlich,1
1979,Pierre,männlich,4
1979,Pietro,männlich,5
1979,Pio,männlich,1
1979,Piotr,männlich,1
1979,Pirmin,männlich,1
1979,Pius,männlich,3
1979,Quentin,männlich,1
1979,Rachid,männlich,1
1979,Radisa,männlich,1
1979,Rafael,männlich,6
1979,Rafal,männlich,2
1979,Raffael,männlich,3
1979,Raffaele,männlich,1
1979,Ralf,männlich,4
1979,Ralph,männlich,5
1979,Rami,männlich,1
1979,Ramon,männlich,5
1979,Rana,männlich,1
1979,Raoul,männlich,1
1979,Raphael,männlich,16
1979,Raphaël,männlich,4
1979,Rasmus,männlich,1
1979,Raul,männlich,2
1979,Ravi,männlich,1
1979,Reinhard,männlich,2
1979,Remo,männlich,10
1979,Renato,männlich,7
1979,Rene,männlich,4
1979,Renzo,männlich,3
1979,René,männlich,6
1979,Reto,männlich,32
1979,Ricardo,männlich,4
1979,Richard,männlich,5
1979,Ridvan,männlich,2
1979,Robert,männlich,20
1979,Roberto,männlich,8
1979,Robin,männlich,8
1979,Rocco,männlich,1
1979,Rodolfo,männlich,1
1979,Rodrigo,männlich,4
1979,Roger,männlich,22
1979,Roland,männlich,6
1979,Rolf,männlich,7
1979,Romain,männlich,1
1979,Roman,männlich,24
1979,Romano,männlich,1
1979,Romeo,männlich,1
1979,Ron,männlich,1
1979,Ronald,männlich,2
1979,Ronny,männlich,3
1979,Roshan,männlich,1
1979,Rouven,männlich,1
1979,Roy,männlich,1
1979,Ruben,männlich,1
1979,Rubén,männlich,1
1979,Rudolf,männlich,1
1979,Rui,männlich,8
1979,Rémy,männlich,2
1979,Rüdiger,männlich,1
1979,Sabri,männlich,1
1979,Sacha,männlich,1
1979,Sadik,männlich,1
1979,Salih,männlich,1
1979,Salvatore,männlich,7
1979,Sam,männlich,1
1979,Samir,männlich,1
1979,Samuel,männlich,11
1979,Sandeep,männlich,1
1979,Sander,männlich,2
1979,Sandor,männlich,1
1979,Sandro,männlich,10
1979,Sanel,männlich,1
1979,Santo,männlich,1
1979,Sasa,männlich,3
1979,Sascha,männlich,14
1979,Saul,männlich,1
1979,Sean,männlich,2
1979,Sebastian,männlich,26
1979,Sebastiano,männlich,1
1979,Selami,männlich,1
1979,Selim,männlich,2
1979,Selver,männlich,1
1979,Senad,männlich,4
1979,Serdar,männlich,3
1979,Serge,männlich,1
1979,Sergej,männlich,1
1979,Sergey,männlich,1
1979,Sergio,männlich,7
1979,Severin,männlich,5
1979,Shane,männlich,2
1979,Sherif,männlich,1
1979,Shpend,männlich,1
1979,Siegfried,männlich,2
1979,Silvan,männlich,6
1979,Silvano,männlich,2
1979,Silvio,männlich,8
1979,Simon,männlich,38
1979,Sinan,männlich,1
1979,Sladjan,männlich,1
1979,Slobodan,männlich,1
1979,Sonam,männlich,2
1979,Sotirios,männlich,1
1979,Spyridon,männlich,1
1979,Srdjan,männlich,2
1979,Stavros,männlich,1
1979,Stefan,männlich,65
1979,Stefano,männlich,3
1979,Stefanos,männlich,1
1979,Steffen,männlich,4
1979,Stephan,männlich,30
1979,Stephane,männlich,1
1979,Stephen,männlich,2
1979,Steve,männlich,3
1979,Steven,männlich,5
1979,Stjepan,männlich,1
1979,Stuart,männlich,1
1979,Stéphane,männlich,5
1979,Sven,männlich,12
1979,Swen,männlich,3
1979,Sylvain,männlich,1
1979,Sándor,männlich,1
1979,Sébastien,männlich,3
1979,Sérgio,männlich,1
1979,Sören,männlich,2
1979,Tarik,männlich,2
1979,Telmo,männlich,1
1979,Tenzin,männlich,1
1979,Teodoro,männlich,1
1979,Terry,männlich,1
1979,Thibaut,männlich,1
1979,Thierry,männlich,2
1979,Thilo,männlich,1
1979,Thomas,männlich,100
1979,Thorsten,männlich,2
1979,Tibor,männlich,1
1979,Tihomir,männlich,1
1979,Till,männlich,1
1979,Tilman,männlich,1
1979,Tilmann,männlich,1
1979,Tim,männlich,7
1979,Timo,männlich,8
1979,Timon,männlich,1
1979,Timothy,männlich,4
1979,Tino,männlich,2
1979,Tobias,männlich,39
1979,Tom,männlich,1
1979,Tomas,männlich,2
1979,Tomasz,männlich,4
1979,Tomislav,männlich,2
1979,Tommaso,männlich,1
1979,Toni,männlich,1
1979,Torsten,männlich,5
1979,Tristan,männlich,1
1979,Tsering,männlich,1
1979,Tuncay,männlich,1
1979,Ueli,männlich,3
1979,Ugur,männlich,1
1979,Ulf,männlich,1
1979,Ulrich,männlich,2
1979,Umut,männlich,1
1979,Uri,männlich,1
1979,Urim,männlich,1
1979,Urs,männlich,13
1979,Ursin,männlich,1
1979,Uwe,männlich,1
1979,Vadim,männlich,2
1979,Valentin,männlich,5
1979,Valentino,männlich,2
1979,Valerio,männlich,1
1979,Valon,männlich,1
1979,Vasco,männlich,2
1979,Vasilije,männlich,1
1979,Vassilios,männlich,2
1979,Velibor,männlich,1
1979,Veljko,männlich,1
1979,Venkata,männlich,1
1979,Vesel,männlich,1
1979,Victor,männlich,4
1979,Viktor,männlich,3
1979,Vincent,männlich,4
1979,Vincenzo,männlich,2
1979,Vito,männlich,2
1979,Vitor,männlich,3
1979,Vladan,männlich,1
1979,Vladimir,männlich,3
1979,Vojin,männlich,1
1979,Volkan,männlich,1
1979,Volker,männlich,1
1979,Waldemar,männlich,1
1979,Walter,männlich,3
1979,Wei,männlich,2
1979,Werner,männlich,2
1979,Wesley,männlich,2
1979,Wim,männlich,1
1979,Wojciech,männlich,2
1979,Wolfgang,männlich,3
1979,Wolfram,männlich,1
1979,Xavier,männlich,5
1979,Yagmur,männlich,1
1979,Yang,männlich,1
1979,Yann,männlich,2
1979,Yilmaz,männlich,1
1979,Yohannes,männlich,1
1979,Yuma,männlich,1
1979,Yusuf,männlich,1
1979,Yves,männlich,13
1979,Zafer,männlich,2
1979,Zeljko,männlich,2
1979,Zivko,männlich,1
1979,Zoltan,männlich,3
1979,Zoltán,männlich,1
1979,Zoran,männlich,1
1979,Zsolt,männlich,1
1979,Özgür,männlich,1
1978,Abdelaziz,männlich,1
1978,Abdul,männlich,2
1978,Abdulahi,männlich,1
1978,Abel,männlich,1
1978,Abraham,männlich,1
1978,Adam,männlich,4
1978,Adem,männlich,2
1978,Adnan,männlich,4
1978,Adrian,männlich,26
1978,Adriano,männlich,1
1978,Afrim,männlich,2
1978,Agim,männlich,2
1978,Ahmad,männlich,5
1978,Ahmed,männlich,10
1978,Ahmet,männlich,1
1978,Akin,männlich,1
1978,Akira,männlich,1
1978,Alain,männlich,9
1978,Alan,männlich,4
1978,Alban,männlich,1
1978,Albert,männlich,2
1978,Alberto,männlich,5
1978,Aldo,männlich,2
1978,Alejandro,männlich,3
1978,Aleksandar,männlich,6
1978,Alessandro,männlich,8
1978,Alex,männlich,4
1978,Alexander,männlich,34
1978,Alexandre,männlich,3
1978,Alexandros,männlich,1
1978,Alexandru,männlich,1
1978,Alexis,männlich,2
1978,Alfonso,männlich,2
1978,Alfredo,männlich,2
1978,Ali,männlich,10
1978,Almir,männlich,1
1978,Amir,männlich,5
1978,Amit,männlich,1
1978,Ammar,männlich,1
1978,Anastasios,männlich,1
1978,Andrea,männlich,7
1978,Andreas,männlich,72
1978,Andrei,männlich,1
1978,Andrej,männlich,3
1978,Andres,männlich,1
1978,Andrew,männlich,4
1978,András,männlich,2
1978,André,männlich,17
1978,Andrés,männlich,4
1978,Angel,männlich,4
1978,Angelo,männlich,1
1978,Anis,männlich,1
1978,Anthony,männlich,1
1978,Anto,männlich,1
1978,Antoine,männlich,3
1978,Anton,männlich,2
1978,Antonio,männlich,20
1978,Antonios,männlich,1
1978,António,männlich,1
1978,Arben,männlich,1
1978,Ari,männlich,1
1978,Ariel,männlich,2
1978,Arif,männlich,1
1978,Arman,männlich,1
1978,Armando,männlich,4
1978,Armin,männlich,1
1978,Arne,männlich,3
1978,Aron,männlich,1
1978,Arsim,männlich,1
1978,Artan,männlich,1
1978,Arthur,männlich,1
1978,Artur,männlich,1
1978,Arturo,männlich,1
1978,Arun,männlich,1
1978,Asad,männlich,1
1978,Augusto,männlich,1
1978,Aurel,männlich,2
1978,Aurelio,männlich,1
1978,Axel,männlich,2
1978,Bajram,männlich,2
1978,Balázs,männlich,2
1978,Baris,männlich,2
1978,Bart,männlich,1
1978,Bashkim,männlich,1
1978,Basil,männlich,1
1978,Baskaran,männlich,1
1978,Bastian,männlich,3
1978,Bastien,männlich,1
1978,Beat,männlich,9
1978,Bekim,männlich,1
1978,Benedikt,männlich,4
1978,Benjamin,männlich,19
1978,Benoît,männlich,1
1978,Bernard,männlich,2
1978,Bernardo,männlich,1
1978,Bernhard,männlich,3
1978,Bertrand,männlich,2
1978,Besim,männlich,1
1978,Besnik,männlich,1
1978,Bilal,männlich,1
1978,Björn,männlich,13
1978,Boban,männlich,2
1978,Bodo,männlich,1
1978,Bogdan,männlich,3
1978,Bojan,männlich,2
1978,Boris,männlich,5
1978,Brian,männlich,1
1978,Bruno,männlich,9
1978,Burak,männlich,1
1978,Bülent,männlich,2
1978,Calogero,männlich,1
1978,Cameron,männlich,1
1978,Camille,männlich,1
1978,Can,männlich,3
1978,Carl,männlich,1
1978,Carlo,männlich,6
1978,Carlos,männlich,11
1978,Carsten,männlich,6
1978,Casimiro,männlich,1
1978,Caspar,männlich,2
1978,Cedric,männlich,1
1978,Cesar,männlich,1
1978,Chandra,männlich,1
1978,Charles,männlich,2
1978,Chi,männlich,1
1978,Chris,männlich,2
1978,Christian,männlich,96
1978,Christof,männlich,3
1978,Christoph,männlich,37
1978,Christophe,männlich,4
1978,Christopher,männlich,7
1978,Claude,männlich,2
1978,Claudio,männlich,16
1978,Claudius,männlich,1
1978,Claus,männlich,2
1978,Clemens,männlich,3
1978,Cláudio,männlich,1
1978,Clément,männlich,1
1978,Colin,männlich,1
1978,Conradin,männlich,1
1978,Cornelius,männlich,1
1978,Corsin,männlich,1
1978,Craig,männlich,1
1978,Cristian,männlich,2
1978,Csaba,männlich,1
1978,Cyril,männlich,4
1978,Cyrill,männlich,3
1978,Cédric,männlich,2
1978,Dalibor,männlich,1
1978,Damian,männlich,2
1978,Damien,männlich,1
1978,Damjan,männlich,1
1978,Dan,männlich,3
1978,Daniel,männlich,89
1978,Daniele,männlich,4
1978,Danijel,männlich,3
1978,Dante,männlich,1
1978,Dany,männlich,2
1978,Dario,männlich,4
1978,Dariusz,männlich,1
1978,Darko,männlich,3
1978,David,männlich,36
1978,Davide,männlich,7
1978,Davor,männlich,2
1978,Dawid,männlich,1
1978,Deepak,männlich,1
1978,Dejan,männlich,6
1978,Demian,männlich,1
1978,Denis,männlich,3
1978,Deniz,männlich,2
1978,Dennis,männlich,9
1978,Diego,männlich,4
1978,Dieter,männlich,3
1978,Dietrich,männlich,1
1978,Dimitri,männlich,2
1978,Dimitrios,männlich,4
1978,Dino,männlich,1
1978,Dirk,männlich,6
1978,Djordje,männlich,1
1978,Domagoj,männlich,1
1978,Domenico,männlich,3
1978,Domingos,männlich,2
1978,Dominic,männlich,6
1978,Dominik,männlich,13
1978,Dominique,männlich,9
1978,Dragan,männlich,6
1978,Dragisa,männlich,1
1978,Driton,männlich,1
1978,Duarte,männlich,1
1978,Dusan,männlich,1
1978,Dusko,männlich,1
1978,Dustin,männlich,1
1978,Dylan,männlich,1
1978,Dániel,männlich,1
1978,Dávid,männlich,3
1978,Edgar,männlich,1
1978,Edin,männlich,1
1978,Edis,männlich,1
1978,Edmond,männlich,1
1978,Edoardo,männlich,1
1978,Eduard,männlich,4
1978,Eduardo,männlich,4
1978,Edward,männlich,1
1978,El,männlich,1
1978,Elia,männlich,1
1978,Elias,männlich,1
1978,Elvir,männlich,2
1978,Elvis,männlich,1
1978,Emanuel,männlich,2
1978,Emmanouil,männlich,1
1978,Emmanuel,männlich,2
1978,Enes,männlich,1
1978,Enrico,männlich,5
1978,Enver,männlich,1
1978,Enzo,männlich,1
1978,Ercan,männlich,1
1978,Erdal,männlich,2
1978,Eric,männlich,5
1978,Erich,männlich,4
1978,Erik,männlich,4
1978,Erwin,männlich,2
1978,Esra,männlich,1
1978,Etienne,männlich,2
1978,Eugen,männlich,1
1978,Eugenio,männlich,1
1978,Evangelos,männlich,1
1978,Ezra,männlich,1
1978,Fabian,männlich,21
1978,Fabien,männlich,1
1978,Fabio,männlich,9
1978,Fabrice,männlich,2
1978,Fabrizio,männlich,3
1978,Faik,männlich,1
1978,Falk,männlich,2
1978,Fatih,männlich,2
1978,Fatmir,männlich,2
1978,Faton,männlich,1
1978,Fatos,männlich,1
1978,Fausto,männlich,1
1978,Federico,männlich,4
1978,Felix,männlich,11
1978,Ferdinand,männlich,1
1978,Fernando,männlich,1
1978,Filip,männlich,1
1978,Filipe,männlich,2
1978,Filippo,männlich,1
1978,Fitim,männlich,2
1978,Flavio,männlich,5
1978,Florian,männlich,31
1978,Florin,männlich,1
1978,Floris,männlich,1
1978,Flurin,männlich,3
1978,Fotios,männlich,1
1978,Francesco,männlich,6
1978,Francisco,männlich,7
1978,Franck,männlich,3
1978,Franco,männlich,1
1978,Frank,männlich,8
1978,Franklin,männlich,1
1978,Franz,männlich,2
1978,Freddy,männlich,1
1978,Fredrik,männlich,1
1978,Fredy,männlich,1
1978,Fridolin,männlich,2
1978,Friedrich,männlich,1
1978,Fritz,männlich,1
1978,Frédéric,männlich,3
1978,Gabor,männlich,1
1978,Gabriel,männlich,2
1978,Gabriele,männlich,2
1978,Gareth,männlich,1
1978,Gary,männlich,1
1978,Gaston,männlich,1
1978,Gazmend,männlich,2
1978,Georg,männlich,6
1978,George,männlich,3
1978,Georgios,männlich,2
1978,Gerardo,männlich,1
1978,Gerd,männlich,2
1978,German,männlich,1
1978,Gerrit,männlich,1
1978,Giacomo,männlich,1
1978,Gian,männlich,3
1978,Gian-Andrea,männlich,1
1978,Gian-Luca,männlich,1
1978,Giancarlo,männlich,2
1978,Gianfranco,männlich,1
1978,Gianluca,männlich,1
1978,Gianmarco,männlich,1
1978,Gianni,männlich,2
1978,Gilbert,männlich,3
1978,Gilles,männlich,2
1978,Gino,männlich,1
1978,Gion,männlich,1
1978,Giorgio,männlich,2
1978,Giovanni,männlich,4
1978,Giulio,männlich,2
1978,Giuseppe,männlich,5
1978,Gjon,männlich,1
1978,Gonzalo,männlich,1
1978,Gonçalo,männlich,1
1978,Goran,männlich,5
1978,Graziano,männlich,1
1978,Gregor,männlich,13
1978,Gregory,männlich,2
1978,Guido,männlich,4
1978,Guillaume,männlich,1
1978,Guillermo,männlich,4
1978,Gunther,männlich,1
1978,Gustavo,männlich,1
1978,Guy,männlich,2
1978,Gábor,männlich,1
1978,Gëzim,männlich,1
1978,Günter,männlich,2
1978,Günther,männlich,1
1978,Haci,männlich,1
1978,Hagen,männlich,1
1978,Hakan,männlich,2
1978,Halit,männlich,1
1978,Hannes,männlich,4
1978,Hans,männlich,6
1978,Hansjörg,männlich,1
1978,Hanspeter,männlich,1
1978,Harald,männlich,1
1978,Harry,männlich,1
1978,Harun,männlich,4
1978,Hasan,männlich,2
1978,Hassan,männlich,1
1978,Heiko,männlich,4
1978,Heiner,männlich,1
1978,Heinz,männlich,2
1978,Helder,männlich,1
1978,Helmut,männlich,2
1978,Hendrik,männlich,1
1978,Henning,männlich,3
1978,Henrik,männlich,1
1978,Henry,männlich,1
1978,Hicham,männlich,1
1978,Holger,männlich,1
1978,Hossein,männlich,1
1978,Hubert,männlich,4
1978,Hugo,männlich,3
1978,Humberto,männlich,1
1978,Hussein,männlich,2
1978,Hüseyin,männlich,3
1978,Ian,männlich,2
1978,Ibrahim,männlich,2
1978,Ignacio,männlich,2
1978,Ignaz,männlich,2
1978,Igor,männlich,6
1978,Ihsan,männlich,1
1978,Ilan,männlich,1
1978,Ilhan,männlich,1
1978,Ilir,männlich,2
1978,Ilya,männlich,1
1978,Imre,männlich,1
1978,Ingo,männlich,3
1978,Ioannis,männlich,2
1978,Irfan,männlich,1
1978,Isa,männlich,1
1978,Isidor,männlich,1
1978,Ismail,männlich,3
1978,Ismet,männlich,1
1978,Israel,männlich,2
1978,Istvan,männlich,1
1978,István,männlich,1
1978,Ivan,männlich,8
1978,Ivica,männlich,1
1978,Ivo,männlich,6
1978,Iwan,männlich,1
1978,Jack,männlich,1
1978,Jacob,männlich,2
1978,Jacopo,männlich,1
1978,Jamal,männlich,1
1978,James,männlich,3
1978,Jan,männlich,17
1978,Jann,männlich,2
1978,Jannik,männlich,1
1978,Janos,männlich,1
1978,Jason,männlich,1
1978,Jasper,männlich,1
1978,Javier,männlich,5
1978,Jean,männlich,7
1978,Jean-Marc,männlich,1
1978,Jean-Marie,männlich,1
1978,Jens,männlich,12
1978,Jeroen,männlich,1
1978,Jerome,männlich,1
1978,Jesus,männlich,3
1978,Jeton,männlich,2
1978,Jing,männlich,1
1978,Jiri,männlich,2
1978,Joachim,männlich,4
1978,Joao,männlich,2
1978,Joaquim,männlich,2
1978,Jochen,männlich,5
1978,Joel,männlich,3
1978,Johan,männlich,1
1978,Johann,männlich,3
1978,Johannes,männlich,11
1978,John,männlich,5
1978,Jon,männlich,1
1978,Jonah,männlich,1
1978,Jonas,männlich,16
1978,Jonathan,männlich,5
1978,Jorge,männlich,7
1978,Jose,männlich,15
1978,Josef,männlich,2
1978,Joseph,männlich,1
1978,Joshua,männlich,1
1978,Jost,männlich,1
1978,José,männlich,15
1978,Jovica,männlich,2
1978,Jozo,männlich,1
1978,João,männlich,2
1978,Joël,männlich,1
1978,Juan,männlich,10
1978,Julian,männlich,1
1978,Julien,männlich,2
1978,Julius,männlich,1
1978,Juraj,männlich,1
1978,Justin,männlich,1
1978,Jusuf,männlich,1
1978,Jérémie,männlich,1
1978,Jérôme,männlich,3
1978,Jörg,männlich,5
1978,Jörn,männlich,2
1978,Jürg,männlich,4
1978,Jürgen,männlich,3
1978,Ka,männlich,1
1978,Kai,männlich,5
1978,Kamal,männlich,1
1978,Kamel,männlich,1
1978,Karel,männlich,1
1978,Karim,männlich,2
1978,Karl,männlich,5
1978,Karol,männlich,1
1978,Karoly,männlich,1
1978,Karsten,männlich,1
1978,Kaspar,männlich,4
1978,Kay,männlich,2
1978,Kazim,männlich,1
1978,Ken,männlich,1
1978,Kenneth,männlich,1
1978,Kevin,männlich,3
1978,Kilian,männlich,1
1978,Kim,männlich,1
1978,Klaus,männlich,2
1978,Klemens,männlich,1
1978,Knut,männlich,2
1978,Konrad,männlich,2
1978,Konstantin,männlich,1
1978,Konstantinos,männlich,1
1978,Krzysztof,männlich,1
1978,Ladislav,männlich,1
1978,Lamin,männlich,1
1978,Lars,männlich,8
1978,Lasse,männlich,2
1978,Laurent,männlich,3
1978,Lawrence,männlich,1
1978,Lazar,männlich,1
1978,Lazaro,männlich,1
1978,Leandro,männlich,1
1978,Lee,männlich,1
1978,Leonard,männlich,1
1978,Leonardo,männlich,4
1978,Leonel,männlich,1
1978,Levent,männlich,1
1978,Lino,männlich,1
1978,Linus,männlich,1
1978,Lirim,männlich,2
1978,Livio,männlich,1
1978,Lloyd,männlich,1
1978,Lobsang,männlich,2
1978,Lorenz,männlich,7
1978,Lorenzo,männlich,5
1978,Loris,männlich,1
1978,Lothar,männlich,1
1978,Luc,männlich,1
1978,Luca,männlich,12
1978,Lucas,männlich,5
1978,Lucian,männlich,1
1978,Luciano,männlich,3
1978,Lucien,männlich,3
1978,Lucio,männlich,1
1978,Luigi,männlich,4
1978,Luis,männlich,13
1978,Luka,männlich,1
1978,Lukas,männlich,15
1978,Lukasz,männlich,1
1978,Lulzim,männlich,2
1978,Lutz,männlich,2
1978,Luzius,männlich,2
1978,Léonard,männlich,1
1978,Maarten,männlich,1
1978,Maciej,männlich,1
1978,Magnus,männlich,1
1978,Mahdi,männlich,1
1978,Mahir,männlich,1
1978,Maik,männlich,2
1978,Malik,männlich,1
1978,Malte,männlich,3
1978,Mamadou,männlich,3
1978,Manuel,männlich,19
1978,Manuele,männlich,1
1978,Marc,männlich,31
1978,Marcel,männlich,37
1978,Marcio,männlich,1
1978,Marco,männlich,53
1978,Marcos,männlich,3
1978,Marcus,männlich,6
1978,Marek,männlich,2
1978,Mariano,männlich,1
1978,Mario,männlich,15
1978,Marios,männlich,1
1978,Marius,männlich,6
1978,Mark,männlich,4
1978,Marko,männlich,1
1978,Markus,männlich,36
1978,Martin,männlich,59
1978,Marwan,männlich,1
1978,Massimiliano,männlich,1
1978,Massimo,männlich,4
1978,Mateusz,männlich,1
1978,Mathias,männlich,18
1978,Mathieu,männlich,2
1978,Mathis,männlich,1
1978,Matias,männlich,1
1978,Matteo,männlich,3
1978,Matthew,männlich,3
1978,Matthias,männlich,45
1978,Maurice,männlich,3
1978,Mauricio,männlich,2
1978,Maurizio,männlich,4
1978,Mauro,männlich,6
1978,Maurus,männlich,1
1978,Max,männlich,3
1978,Maximilian,männlich,2
1978,Mehdi,männlich,1
1978,Mehmet,männlich,6
1978,Melchior,männlich,1
1978,Men,männlich,1
1978,Mensur,männlich,1
1978,Mergim,männlich,2
1978,Merlin,männlich,1
1978,Metin,männlich,1
1978,Micha,männlich,2
1978,Michael,männlich,93
1978,Michail,männlich,1
1978,Michal,männlich,3
1978,Michel,männlich,13
1978,Michele,männlich,4
1978,Miguel,männlich,6
1978,Mihai,männlich,1
1978,Mike,männlich,7
1978,Milan,männlich,4
1978,Mile,männlich,1
1978,Milenko,männlich,1
1978,Milos,männlich,1
1978,Miodrag,männlich,1
1978,Mirco,männlich,2
1978,Mirko,männlich,2
1978,Miroslav,männlich,2
1978,Mirza,männlich,3
1978,Mischa,männlich,3
1978,Mladen,männlich,1
1978,Mohamad,männlich,2
1978,Mohamed,männlich,9
1978,Mohammad,männlich,11
1978,Mohammed,männlich,3
1978,Moises,männlich,1
1978,Moreno,männlich,1
1978,Moritz,männlich,10
1978,Morten,männlich,1
1978,Moshe,männlich,2
